294,0.48,0.55,0.48,0.51,0.53,0.3,0.47,0.34,0.51,0.51,0.49,0.52,0.5,0.4,0.56,0.48,0.49,0.51,0.5,0.5,0.49,0.5,0.51,0.5,0.42,0.5,0.49,0.5,0.5,0.5,0.5,0.49,0.46,0.5,0.49,0.5,0.55,0.5,0.52,0.52,0.5,0.47,0.51,0.48,0.48,0.51,0.41,0.47,0.49,0.5,0.51,0.49,0.42,0.48,0.51,0.5,0.51,0.42,0.58,0.57,0.51,0.49,0.5,0.39,0.48,0.56,0.52,0.43,0.46,0.51,0.5,0.49,0.46,0.5,0.49,0.5,0.54,0.35,0.5,0.49,0.51,0.5,0.49,0.5,0.5,0.49,0.49,0.5,0.5,0.5,0.51,0.5,0.49,0.5,0.5,0.51,0.49,0.52,0.51,0.49,0.5
295,0.5,0.5,0.56,0.44,0.46,0.54,0.5,0.45,0.5,0.49,0.47,0.54,0.49,0.56,0.53,0.51,0.51,0.51,0.5,0.5,0.5,0.48,0.5,0.51,0.48,0.51,0.49,0.49,0.45,0.38,0.5,0.5,0.46,0.38,0.49,0.5,0.46,0.49,0.44,0.49,0.5,0.51,0.49,0.51,0.45,0.51,0.46,0.45,0.51,0.51,0.45,0.46,0.49,0.45,0.5,0.51,0.53,0.5,0.51,0.5,0.49,0.52,0.51,0.41,0.5,0.44,0.5,0.46,0.51,0.5,0.49,0.46,0.49,0.51,0.49,0.5,0.42,0.5,0.5,0.45,0.51,0.46,0.51,0.42,0.5,0.56,0.5,0.51,0.5,0.5,0.5,0.5,0.49,0.49,0.49,0.49,0.5,0.5,0.48,0.49,0.5
296,0.39,0.49,0.54,0.47,0.43,0.21,0.45,0.36,0.44,0.49,0.39,0.49,0.33,0.44,0.33,0.38,0.54,0.54,0.49,0.51,0.46,0.5,0.5,0.49,0.46,0.48,0.49,0.51,0.49,0.51,0.45,0.41,0.24,0.49,0.44,0.51,0.43,0.51,0.5,0.51,0.48,0.34,0.45,0.45,0.52,0.37,0.51,0.5,0.49,0.48,0.41,0.33,0.5,0.36,0.57,0.5,0.5,0.51,0.49,0.37,0.28,0.45,0.45,0.44,0.5,0.46,0.49,0.37,0.33,0.5,0.46,0.42,0.49,0.51,0.52,0.49,0.49,0.42,0.49,0.49,0.51,0.51,0.49,0.5,0.48,0.5,0.5,0.48,0.5,0.5,0.5,0.45,0.5,0.5,0.55,0.49,0.5,0.4,0.51,0.5,0.51
297,0.54,0.5,0.51,0.5,0.42,0.49,0.5,0.45,0.51,0.49,0.6,0.5,0.45,0.51,0.58,0.5,0.51,0.5,0.49,0.51,0.5,0.5,0.5,0.5,0.54,0.49,0.51,0.49,0.52,0.5,0.46,0.5,0.51,0.49,0.57,0.51,0.4,0.63,0.5,0.55,0.49,0.61,0.51,0.5,0.49,0.45,0.49,0.52,0.5,0.5,0.68,0.5,0.5,0.49,0.5,0.5,0.6,0.55,0.51,0.53,0.49,0.54,0.56,0.49,0.5,0.49,0.49,0.49,0.38,0.5,0.46,0.48,0.5,0.56,0.5,0.5,0.51,0.49,0.5,0.51,0.51,0.51,0.5,0.48,0.5,0.51,0.49,0.5,0.51,0.49,0.5,0.49,0.51,0.49,0.5,0.49,0.49,0.52,0.5,0.5,0.49
298,0.5,0.54,0.45,0.51,0.5,0.49,0.54,0.5,0.51,0.5,0.5,0.5,0.35,0.63,0.53,0.5,0.49,0.51,0.52,0.51,0.5,0.5,0.5,0.5,0.51,0.49,0.54,0.5,0.5,0.51,0.5,0.51,0.49,0.45,0.5,0.5,0.51,0.5,0.49,0.5,0.51,0.5,0.49,0.32,0.5,0.5,0.49,0.48,0.49,0.49,0.52,0.51,0.51,0.5,0.49,0.51,0.49,0.51,0.6,0.54,0.5,0.5,0.51,0.56,0.5,0.52,0.51,0.49,0.36,0.54,0.51,0.51,0.52,0.5,0.55,0.5,0.5,0.51,0.53,0.52,0.5,0.5,0.51,0.49,0.49,0.51,0.5,0.52,0.5,0.5,0.5,0.5,0.52,0.51,0.5,0.49,0.5,0.49,0.49,0.51,0.51
299,0.52,0.29,0.44,0.28,0.35,0.22,0.32,0.42,0.5,0.49,0.48,0.3,0.42,0.2,0.24,0.5,0.49,0.51,0.49,0.51,0.51,0.5,0.51,0.45,0.27,0.42,0.23,0.46,0.46,0.48,0.49,0.51,0.41,0.32,0.36,0.45,0.34,0.18,0.25,0.32,0.56,0.41,0.46,0.39,0.29,0.21,0.52,0.32,0.43,0.5,0.29,0.3,0.32,0.42,0.54,0.46,0.44,0.17,0.45,0.28,0.31,0.44,0.39,0.2,0.48,0.33,0.32,0.41,0.27,0.43,0.5,0.34,0.41,0.51,0.46,0.49,0.42,0.5,0.55,0.48,0.44,0.44,0.47,0.41,0.51,0.53,0.49,0.45,0.46,0.5,0.5,0.47,0.49,0.5,0.46,0.46,0.51,0.39,0.5,0.49,0.5
300,0.46,0.55,0.51,0.59,0.48,0.6,0.52,0.62,0.55,0.5,0.53,0.54,0.54,0.52,0.54,0.51,0.5,0.5,0.5,0.52,0.5,0.5,0.51,0.56,0.52,0.36,0.61,0.55,0.57,0.57,0.59,0.5,0.54,0.52,0.45,0.51,0.57,0.56,0.49,0.51,0.45,0.49,0.51,0.55,0.61,0.55,0.5,0.5,0.51,0.49,0.56,0.5,0.5,0.42,0.5,0.51,0.51,0.57,0.47,0.63,0.58,0.5,0.47,0.4,0.58,0.51,0.59,0.41,0.55,0.55,0.46,0.6,0.5,0.51,0.54,0.5,0.62,0.53,0.5,0.49,0.5,0.5,0.51,0.6,0.5,0.62,0.58,0.49,0.5,0.5,0.49,0.45,0.54,0.54,0.45,0.49,0.54,0.41,0.49,0.51,0.5
301,0.43,0.46,0.43,0.47,0.55,0.48,0.52,0.44,0.56,0.48,0.43,0.51,0.34,0.4,0.57,0.49,0.5,0.5,0.5,0.46,0.48,0.51,0.5,0.5,0.5,0.42,0.6,0.54,0.49,0.64,0.61,0.51,0.62,0.47,0.62,0.62,0.35,0.51,0.5,0.41,0.5,0.49,0.49,0.59,0.52,0.58,0.58,0.47,0.55,0.51,0.55,0.52,0.46,0.43,0.6,0.5,0.51,0.51,0.5,0.59,0.56,0.5,0.52,0.48,0.51,0.41,0.58,0.55,0.56,0.49,0.49,0.55,0.5,0.44,0.47,0.51,0.51,0.65,0.5,0.51,0.48,0.51,0.5,0.59,0.49,0.5,0.51,0.5,0.49,0.5,0.62,0.48,0.53,0.5,0.5,0.49,0.55,0.5,0.5,0.5,0.5
302,0.46,0.48,0.53,0.52,0.49,0.43,0.41,0.7,0.51,0.5,0.53,0.43,0.54,0.44,0.62,0.5,0.5,0.51,0.49,0.5,0.48,0.49,0.49,0.54,0.35,0.53,0.41,0.56,0.38,0.38,0.51,0.55,0.56,0.44,0.53,0.52,0.39,0.56,0.5,0.5,0.53,0.49,0.61,0.49,0.38,0.42,0.46,0.51,0.51,0.5,0.46,0.39,0.46,0.51,0.36,0.51,0.47,0.63,0.46,0.42,0.5,0.5,0.38,0.49,0.46,0.5,0.35,0.49,0.57,0.45,0.5,0.45,0.51,0.5,0.51,0.51,0.49,0.5,0.5,0.5,0.49,0.5,0.5,0.44,0.49,0.37,0.55,0.5,0.49,0.48,0.49,0.5,0.49,0.5,0.45,0.49,0.5,0.51,0.5,0.5,0.51
303,0.5,0.5,0.51,0.51,0.51,0.41,0.36,0.49,0.5,0.5,0.51,0.52,0.46,0.37,0.49,0.5,0.51,0.51,0.49,0.5,0.48,0.49,0.5,0.5,0.51,0.47,0.5,0.5,0.49,0.49,0.52,0.45,0.51,0.48,0.42,0.5,0.48,0.51,0.51,0.5,0.49,0.51,0.5,0.5,0.48,0.54,0.4,0.49,0.49,0.5,0.51,0.51,0.51,0.5,0.49,0.5,0.5,0.38,0.46,0.46,0.5,0.48,0.48,0.38,0.5,0.51,0.51,0.52,0.38,0.5,0.46,0.5,0.5,0.49,0.49,0.5,0.5,0.53,0.5,0.5,0.49,0.5,0.51,0.51,0.49,0.49,0.53,0.5,0.5,0.5,0.48,0.49,0.6,0.49,0.5,0.51,0.54,0.5,0.5,0.51,0.51
304,0.55,0.53,0.53,0.4,0.65,0.52,0.54,0.59,0.46,0.5,0.6,0.5,0.52,0.54,0.57,0.5,0.5,0.5,0.51,0.47,0.49,0.51,0.51,0.54,0.55,0.53,0.54,0.55,0.54,0.5,0.5,0.45,0.62,0.55,0.47,0.59,0.54,0.5,0.46,0.5,0.5,0.49,0.5,0.59,0.62,0.5,0.63,0.5,0.5,0.5,0.59,0.59,0.52,0.46,0.51,0.49,0.54,0.68,0.54,0.58,0.46,0.55,0.67,0.6,0.37,0.52,0.5,0.53,0.45,0.55,0.57,0.58,0.5,0.49,0.4,0.5,0.5,0.51,0.51,0.49,0.5,0.5,0.5,0.49,0.54,0.5,0.51,0.49,0.5,0.49,0.5,0.55,0.5,0.55,0.49,0.41,0.51,0.5,0.5,0.5,0.52
305,0.5,0.55,0.41,0.48,0.48,0.3,0.6,0.5,0.44,0.48,0.49,0.43,0.39,0.47,0.41,0.49,0.49,0.5,0.51,0.5,0.49,0.5,0.49,0.42,0.42,0.34,0.4,0.51,0.51,0.37,0.45,0.51,0.33,0.5,0.38,0.52,0.45,0.45,0.5,0.51,0.5,0.48,0.49,0.51,0.47,0.45,0.5,0.5,0.49,0.55,0.45,0.53,0.52,0.49,0.5,0.5,0.51,0.5,0.51,0.54,0.42,0.54,0.46,0.5,0.5,0.5,0.5,0.49,0.5,0.36,0.51,0.54,0.51,0.51,0.51,0.52,0.5,0.5,0.5,0.51,0.49,0.5,0.48,0.5,0.51,0.49,0.5,0.5,0.5,0.51,0.49,0.5,0.56,0.55,0.49,0.51,0.51,0.5,0.5,0.49,0.51
306,0.5,0.51,0.49,0.42,0.51,0.39,0.55,0.47,0.51,0.5,0.64,0.45,0.46,0.45,0.42,0.51,0.51,0.49,0.5,0.51,0.49,0.5,0.51,0.47,0.42,0.4,0.55,0.5,0.49,0.5,0.49,0.49,0.46,0.51,0.61,0.49,0.5,0.52,0.61,0.49,0.54,0.49,0.41,0.5,0.51,0.39,0.49,0.46,0.41,0.5,0.49,0.41,0.49,0.44,0.5,0.47,0.6,0.23,0.41,0.51,0.51,0.5,0.49,0.39,0.49,0.51,0.49,0.5,0.49,0.5,0.51,0.5,0.51,0.5,0.5,0.5,0.5,0.49,0.5,0.51,0.49,0.51,0.49,0.5,0.49,0.61,0.5,0.49,0.49,0.49,0.5,0.49,0.48,0.49,0.49,0.51,0.51,0.48,0.51,0.5,0.49
307,0.58,0.5,0.52,0.41,0.56,0.49,0.63,0.47,0.51,0.51,0.58,0.59,0.51,0.47,0.5,0.47,0.59,0.54,0.5,0.46,0.44,0.51,0.5,0.61,0.7,0.42,0.54,0.5,0.51,0.53,0.54,0.5,0.59,0.57,0.58,0.41,0.66,0.54,0.48,0.54,0.5,0.5,0.43,0.56,0.44,0.37,0.6,0.55,0.58,0.47,0.63,0.63,0.49,0.51,0.48,0.57,0.62,0.56,0.52,0.47,0.61,0.55,0.46,0.44,0.55,0.55,0.5,0.58,0.56,0.49,0.59,0.68,0.61,0.54,0.54,0.32,0.63,0.49,0.5,0.5,0.48,0.49,0.51,0.44,0.46,0.5,0.54,0.54,0.47,0.44,0.55,0.51,0.51,0.46,0.56,0.49,0.5,0.55,0.51,0.51,0.49
308,0.54,0.53,0.49,0.5,0.59,0.46,0.54,0.5,0.41,0.5,0.47,0.5,0.36,0.51,0.47,0.5,0.49,0.5,0.49,0.5,0.52,0.5,0.51,0.55,0.48,0.5,0.62,0.5,0.49,0.49,0.46,0.49,0.54,0.49,0.45,0.5,0.53,0.48,0.51,0.5,0.5,0.5,0.48,0.45,0.41,0.5,0.47,0.49,0.44,0.5,0.5,0.61,0.51,0.51,0.51,0.55,0.42,0.45,0.43,0.46,0.49,0.5,0.5,0.62,0.56,0.5,0.56,0.51,0.37,0.55,0.49,0.47,0.49,0.49,0.5,0.57,0.51,0.5,0.48,0.51,0.51,0.51,0.47,0.51,0.5,0.49,0.5,0.49,0.5,0.51,0.5,0.55,0.51,0.49,0.51,0.5,0.5,0.51,0.5,0.51,0.5
309,0.41,0.45,0.38,0.46,0.49,0.38,0.44,0.5,0.49,0.49,0.47,0.42,0.4,0.5,0.26,0.5,0.51,0.51,0.5,0.52,0.49,0.5,0.51,0.53,0.47,0.47,0.33,0.47,0.43,0.61,0.47,0.43,0.42,0.47,0.41,0.5,0.24,0.4,0.42,0.4,0.51,0.5,0.49,0.49,0.45,0.45,0.5,0.5,0.51,0.5,0.4,0.51,0.5,0.56,0.5,0.5,0.59,0.46,0.47,0.37,0.48,0.49,0.51,0.38,0.4,0.5,0.51,0.49,0.44,0.51,0.37,0.41,0.5,0.5,0.48,0.5,0.42,0.5,0.49,0.49,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.46,0.51,0.49,0.5,0.49,0.49,0.42,0.5,0.49,0.5
310,0.63,0.55,0.68,0.54,0.69,0.66,0.51,0.76,0.53,0.5,0.57,0.64,0.67,0.62,0.59,0.5,0.5,0.52,0.51,0.5,0.54,0.5,0.51,0.59,0.59,0.63,0.7,0.5,0.59,0.57,0.51,0.5,0.69,0.75,0.64,0.58,0.72,0.5,0.56,0.56,0.58,0.59,0.5,0.62,0.69,0.62,0.59,0.53,0.58,0.54,0.7,0.57,0.55,0.66,0.59,0.56,0.56,0.73,0.63,0.69,0.55,0.49,0.68,0.7,0.57,0.53,0.58,0.58,0.67,0.63,0.66,0.69,0.54,0.56,0.58,0.54,0.5,0.53,0.49,0.51,0.52,0.51,0.49,0.51,0.52,0.53,0.5,0.5,0.51,0.55,0.56,0.51,0.68,0.51,0.57,0.48,0.54,0.51,0.5,0.49,0.5
311,0.55,0.49,0.44,0.58,0.33,0.52,0.5,0.48,0.49,0.5,0.55,0.67,0.45,0.51,0.38,0.5,0.49,0.51,0.5,0.52,0.5,0.5,0.49,0.47,0.34,0.42,0.46,0.5,0.46,0.5,0.49,0.46,0.65,0.5,0.56,0.51,0.22,0.62,0.52,0.68,0.46,0.58,0.64,0.52,0.45,0.73,0.51,0.45,0.55,0.5,0.54,0.58,0.47,0.55,0.59,0.61,0.35,0.66,0.47,0.44,0.59,0.53,0.6,0.61,0.41,0.55,0.45,0.53,0.53,0.55,0.53,0.37,0.51,0.51,0.56,0.49,0.51,0.49,0.5,0.49,0.51,0.49,0.5,0.52,0.51,0.4,0.51,0.5,0.54,0.5,0.56,0.5,0.5,0.5,0.53,0.5,0.49,0.5,0.51,0.51,0.52
312,0.54,0.5,0.51,0.49,0.51,0.41,0.46,0.51,0.49,0.5,0.51,0.5,0.46,0.49,0.51,0.51,0.49,0.5,0.5,0.52,0.51,0.5,0.49,0.52,0.46,0.45,0.5,0.5,0.49,0.45,0.51,0.51,0.46,0.46,0.45,0.45,0.55,0.46,0.5,0.5,0.48,0.5,0.5,0.49,0.44,0.39,0.51,0.49,0.48,0.51,0.5,0.49,0.49,0.49,0.49,0.49,0.5,0.5,0.51,0.5,0.51,0.5,0.43,0.49,0.49,0.5,0.5,0.55,0.45,0.45,0.37,0.5,0.49,0.5,0.49,0.51,0.49,0.52,0.51,0.5,0.5,0.5,0.49,0.49,0.51,0.51,0.51,0.5,0.52,0.5,0.49,0.51,0.48,0.52,0.52,0.49,0.49,0.51,0.5,0.52,0.51
313,0.41,0.51,0.51,0.49,0.45,0.25,0.46,0.38,0.48,0.49,0.5,0.5,0.52,0.33,0.36,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.41,0.26,0.4,0.41,0.41,0.46,0.42,0.41,0.48,0.39,0.47,0.36,0.54,0.36,0.51,0.41,0.32,0.44,0.42,0.47,0.54,0.52,0.47,0.49,0.5,0.5,0.55,0.4,0.55,0.37,0.4,0.48,0.46,0.55,0.33,0.43,0.36,0.36,0.46,0.49,0.49,0.5,0.33,0.51,0.5,0.42,0.39,0.46,0.51,0.38,0.49,0.39,0.51,0.42,0.52,0.5,0.49,0.5,0.5,0.51,0.5,0.5,0.49,0.5,0.45,0.5,0.5,0.49,0.46,0.56,0.51,0.5,0.49,0.5,0.4,0.51,0.49,0.49
314,0.58,0.57,0.54,0.5,0.45,0.39,0.47,0.6,0.49,0.5,0.52,0.51,0.43,0.42,0.5,0.51,0.49,0.49,0.5,0.49,0.49,0.52,0.5,0.52,0.46,0.46,0.52,0.47,0.48,0.5,0.51,0.55,0.66,0.53,0.59,0.62,0.54,0.58,0.53,0.51,0.56,0.45,0.55,0.45,0.39,0.47,0.47,0.55,0.49,0.5,0.46,0.64,0.63,0.46,0.59,0.58,0.48,0.41,0.48,0.56,0.22,0.5,0.57,0.4,0.45,0.57,0.33,0.49,0.56,0.55,0.5,0.31,0.45,0.45,0.58,0.46,0.4,0.51,0.53,0.51,0.5,0.5,0.44,0.41,0.5,0.61,0.45,0.49,0.5,0.51,0.54,0.5,0.5,0.51,0.51,0.63,0.53,0.5,0.5,0.5,0.51
315,0.37,0.4,0.53,0.42,0.49,0.6,0.5,0.64,0.5,0.49,0.59,0.56,0.44,0.49,0.47,0.5,0.49,0.51,0.5,0.49,0.52,0.5,0.48,0.61,0.37,0.46,0.45,0.49,0.58,0.4,0.51,0.51,0.54,0.44,0.47,0.34,0.32,0.57,0.53,0.44,0.49,0.5,0.5,0.47,0.5,0.45,0.37,0.32,0.45,0.49,0.45,0.31,0.4,0.54,0.47,0.4,0.44,0.29,0.48,0.36,0.49,0.49,0.33,0.49,0.53,0.51,0.45,0.51,0.53,0.42,0.5,0.5,0.52,0.5,0.49,0.46,0.42,0.49,0.5,0.44,0.5,0.55,0.5,0.49,0.51,0.49,0.48,0.49,0.49,0.5,0.51,0.5,0.51,0.52,0.5,0.5,0.5,0.51,0.5,0.5,0.5
316,0.45,0.49,0.49,0.51,0.5,0.39,0.41,0.52,0.5,0.5,0.5,0.51,0.53,0.52,0.65,0.51,0.51,0.49,0.5,0.5,0.51,0.5,0.51,0.5,0.49,0.41,0.51,0.51,0.51,0.6,0.51,0.5,0.51,0.46,0.5,0.51,0.48,0.5,0.43,0.39,0.51,0.49,0.5,0.51,0.5,0.5,0.43,0.45,0.49,0.51,0.5,0.51,0.51,0.48,0.49,0.49,0.49,0.39,0.48,0.45,0.49,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.47,0.5,0.5,0.5,0.5,0.45,0.5,0.49,0.5,0.5,0.5,0.5,0.51,0.5,0.59,0.49,0.5,0.5,0.51,0.5,0.5,0.55,0.5,0.49,0.5,0.51,0.5,0.49,0.48,0.51,0.5,0.51
317,0.51,0.67,0.64,0.48,0.39,0.49,0.41,0.51,0.43,0.54,0.47,0.42,0.44,0.52,0.56,0.5,0.5,0.51,0.51,0.5,0.49,0.51,0.49,0.36,0.56,0.51,0.56,0.45,0.51,0.41,0.45,0.55,0.63,0.43,0.47,0.36,0.66,0.65,0.57,0.55,0.46,0.48,0.64,0.36,0.43,0.52,0.48,0.67,0.58,0.5,0.45,0.54,0.41,0.5,0.5,0.49,0.45,0.35,0.55,0.58,0.68,0.55,0.57,0.46,0.55,0.53,0.4,0.47,0.4,0.33,0.45,0.57,0.46,0.51,0.38,0.5,0.49,0.5,0.5,0.52,0.51,0.5,0.55,0.38,0.5,0.52,0.55,0.5,0.5,0.49,0.56,0.47,0.51,0.5,0.49,0.65,0.44,0.5,0.48,0.49,0.51
318,0.65,0.53,0.53,0.5,0.54,0.68,0.5,0.74,0.51,0.49,0.65,0.57,0.57,0.52,0.59,0.49,0.51,0.5,0.5,0.51,0.49,0.51,0.5,0.57,0.64,0.44,0.66,0.54,0.59,0.61,0.5,0.51,0.6,0.57,0.68,0.56,0.72,0.49,0.55,0.54,0.51,0.48,0.55,0.54,0.64,0.45,0.44,0.65,0.55,0.5,0.61,0.49,0.54,0.65,0.58,0.6,0.44,0.7,0.6,0.67,0.52,0.49,0.7,0.44,0.42,0.61,0.55,0.64,0.61,0.49,0.48,0.57,0.5,0.5,0.55,0.5,0.49,0.51,0.5,0.55,0.56,0.5,0.5,0.54,0.51,0.54,0.54,0.5,0.49,0.51,0.49,0.5,0.5,0.51,0.51,0.51,0.53,0.5,0.49,0.5,0.5
319,0.58,0.47,0.56,0.49,0.55,0.62,0.49,0.58,0.51,0.46,0.59,0.61,0.57,0.51,0.51,0.51,0.49,0.49,0.49,0.49,0.51,0.5,0.52,0.55,0.45,0.55,0.48,0.45,0.57,0.59,0.47,0.45,0.59,0.36,0.38,0.54,0.54,0.55,0.54,0.64,0.5,0.39,0.58,0.41,0.46,0.55,0.51,0.62,0.62,0.5,0.57,0.59,0.51,0.45,0.4,0.5,0.61,0.49,0.44,0.54,0.51,0.53,0.48,0.53,0.51,0.48,0.52,0.55,0.47,0.49,0.5,0.5,0.51,0.5,0.51,0.5,0.49,0.51,0.5,0.55,0.55,0.5,0.51,0.54,0.5,0.6,0.5,0.5,0.5,0.49,0.55,0.51,0.49,0.5,0.5,0.59,0.46,0.56,0.5,0.5,0.49
320,0.5,0.59,0.59,0.54,0.64,0.51,0.49,0.55,0.5,0.51,0.57,0.52,0.52,0.49,0.48,0.5,0.5,0.51,0.51,0.49,0.51,0.51,0.5,0.45,0.5,0.55,0.33,0.55,0.5,0.57,0.59,0.49,0.46,0.47,0.38,0.59,0.61,0.53,0.57,0.59,0.46,0.54,0.53,0.44,0.55,0.53,0.51,0.51,0.55,0.49,0.63,0.33,0.48,0.37,0.51,0.5,0.46,0.57,0.51,0.47,0.48,0.56,0.52,0.51,0.45,0.58,0.49,0.49,0.48,0.49,0.43,0.55,0.51,0.5,0.43,0.49,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.54,0.49,0.52,0.55,0.49,0.51,0.5,0.49,0.51,0.45,0.5,0.55,0.5,0.5,0.51,0.51,0.51,0.51
321,0.53,0.57,0.63,0.57,0.53,0.69,0.57,0.56,0.56,0.51,0.57,0.61,0.6,0.58,0.78,0.5,0.49,0.5,0.49,0.5,0.49,0.51,0.5,0.71,0.68,0.54,0.61,0.54,0.6,0.63,0.55,0.56,0.55,0.77,0.67,0.58,0.59,0.55,0.56,0.54,0.45,0.54,0.53,0.58,0.67,0.47,0.66,0.56,0.55,0.55,0.63,0.51,0.58,0.55,0.6,0.48,0.62,0.7,0.71,0.69,0.62,0.55,0.67,0.59,0.57,0.59,0.55,0.64,0.55,0.52,0.58,0.66,0.51,0.54,0.67,0.51,0.55,0.5,0.5,0.5,0.49,0.51,0.5,0.49,0.5,0.51,0.51,0.5,0.52,0.5,0.51,0.55,0.59,0.5,0.56,0.5,0.54,0.5,0.51,0.51,0.5
322,0.51,0.61,0.51,0.55,0.38,0.6,0.59,0.7,0.54,0.56,0.45,0.62,0.49,0.54,0.57,0.5,0.51,0.5,0.5,0.51,0.5,0.5,0.5,0.46,0.55,0.6,0.56,0.49,0.56,0.52,0.5,0.46,0.65,0.55,0.41,0.51,0.5,0.62,0.59,0.4,0.54,0.51,0.52,0.42,0.42,0.58,0.5,0.53,0.5,0.54,0.62,0.55,0.37,0.45,0.55,0.49,0.5,0.53,0.46,0.49,0.49,0.5,0.5,0.49,0.49,0.44,0.51,0.49,0.57,0.48,0.5,0.51,0.52,0.51,0.5,0.5,0.61,0.49,0.5,0.5,0.49,0.5,0.49,0.53,0.48,0.55,0.46,0.49,0.49,0.5,0.55,0.46,0.52,0.52,0.49,0.56,0.54,0.53,0.51,0.49,0.49
323,0.62,0.48,0.58,0.5,0.55,0.69,0.46,0.6,0.42,0.5,0.65,0.62,0.51,0.44,0.53,0.51,0.51,0.5,0.49,0.5,0.49,0.49,0.5,0.49,0.63,0.41,0.59,0.5,0.65,0.55,0.57,0.56,0.51,0.54,0.69,0.4,0.59,0.56,0.56,0.5,0.5,0.5,0.5,0.47,0.45,0.52,0.58,0.68,0.51,0.49,0.64,0.59,0.58,0.61,0.61,0.45,0.56,0.67,0.49,0.59,0.49,0.5,0.64,0.49,0.56,0.42,0.48,0.49,0.58,0.52,0.5,0.51,0.51,0.49,0.6,0.51,0.6,0.48,0.49,0.45,0.49,0.54,0.51,0.5,0.5,0.48,0.44,0.5,0.51,0.48,0.49,0.54,0.51,0.49,0.58,0.5,0.45,0.54,0.5,0.5,0.5
324,0.55,0.54,0.57,0.54,0.65,0.54,0.49,0.59,0.51,0.5,0.71,0.65,0.5,0.58,0.63,0.51,0.49,0.5,0.5,0.5,0.49,0.49,0.49,0.62,0.42,0.54,0.62,0.54,0.54,0.6,0.49,0.51,0.41,0.5,0.46,0.5,0.48,0.45,0.56,0.59,0.55,0.54,0.5,0.59,0.59,0.59,0.7,0.49,0.56,0.55,0.47,0.55,0.54,0.53,0.58,0.5,0.44,0.67,0.54,0.56,0.58,0.59,0.72,0.63,0.54,0.56,0.47,0.48,0.6,0.54,0.6,0.53,0.49,0.52,0.47,0.46,0.45,0.49,0.51,0.51,0.51,0.51,0.55,0.5,0.51,0.52,0.51,0.49,0.49,0.5,0.51,0.5,0.5,0.53,0.5,0.5,0.51,0.5,0.5,0.49,0.5
325,0.42,0.5,0.45,0.48,0.45,0.43,0.59,0.55,0.51,0.5,0.47,0.51,0.45,0.51,0.42,0.49,0.52,0.48,0.51,0.5,0.54,0.5,0.49,0.46,0.49,0.52,0.54,0.49,0.55,0.44,0.54,0.5,0.54,0.56,0.51,0.51,0.5,0.54,0.49,0.5,0.54,0.37,0.53,0.5,0.4,0.49,0.64,0.49,0.5,0.56,0.5,0.46,0.46,0.5,0.5,0.49,0.35,0.49,0.39,0.52,0.53,0.5,0.49,0.59,0.55,0.55,0.5,0.47,0.6,0.54,0.45,0.59,0.51,0.49,0.49,0.5,0.42,0.51,0.49,0.49,0.5,0.5,0.49,0.48,0.46,0.5,0.49,0.49,0.51,0.5,0.41,0.49,0.41,0.49,0.5,0.5,0.56,0.49,0.5,0.48,0.49
326,0.51,0.5,0.55,0.49,0.51,0.49,0.52,0.49,0.5,0.49,0.5,0.5,0.44,0.53,0.57,0.5,0.49,0.5,0.51,0.48,0.49,0.51,0.5,0.42,0.5,0.51,0.41,0.5,0.5,0.53,0.5,0.5,0.5,0.63,0.49,0.67,0.45,0.49,0.5,0.51,0.5,0.53,0.5,0.52,0.45,0.48,0.58,0.5,0.5,0.49,0.37,0.53,0.5,0.5,0.49,0.53,0.5,0.55,0.51,0.6,0.5,0.5,0.53,0.58,0.38,0.49,0.59,0.55,0.51,0.38,0.55,0.51,0.49,0.51,0.6,0.42,0.5,0.49,0.5,0.5,0.49,0.5,0.5,0.5,0.49,0.51,0.49,0.49,0.47,0.5,0.49,0.5,0.49,0.49,0.49,0.5,0.51,0.51,0.51,0.5,0.5
327,0.51,0.41,0.5,0.41,0.49,0.46,0.56,0.62,0.47,0.48,0.63,0.43,0.49,0.48,0.52,0.55,0.53,0.5,0.5,0.51,0.5,0.5,0.51,0.63,0.46,0.5,0.48,0.5,0.46,0.53,0.54,0.5,0.42,0.59,0.54,0.48,0.5,0.49,0.5,0.5,0.5,0.5,0.45,0.49,0.52,0.44,0.55,0.51,0.5,0.55,0.46,0.58,0.53,0.42,0.51,0.55,0.46,0.39,0.3,0.5,0.33,0.46,0.48,0.57,0.5,0.55,0.59,0.37,0.4,0.56,0.56,0.61,0.51,0.51,0.49,0.45,0.52,0.57,0.52,0.49,0.49,0.51,0.5,0.5,0.45,0.5,0.49,0.51,0.5,0.5,0.42,0.47,0.55,0.45,0.49,0.53,0.5,0.37,0.51,0.5,0.5
