item_id,knowledge_code
1679,[50]
1680,[50]
1681,[50]
1682,[50]
1683,[50]
1684,[53]
1685,[53]
1686,[63]
1687,[50]
1688,[53]
1689,[53]
1690,[78]
1691,[78]
1692,[78]
1693,[78]
1694,[78]
1695,[87]
1696,[54]
1697,[78]
1698,[78]
1699,[54]
1700,[54]
1701,[50]
1702,[50]
1703,[50]
1704,[50]
1705,[53]
1706,[50]
1707,[53]
1708,[50]
1709,[50]
1710,[50]
1711,[50]
1712,[50]
1713,[50]
1714,[50]
1715,[88]
1716,[53]
1717,[53]
1718,[53]
1719,[53]
1720,[27]
1721,[27]
1722,[47]
1723,[47]
1724,[27]
1725,[27]
1726,[27]
1727,[62]
1728,[30]
1729,[62]
1730,[55]
1731,[62]
1732,[30]
1733,[29]
1734,[29]
1735,[29]
1736,[29]
1737,[29]
1738,[29]
1739,[89]
1740,[55]
1741,[89]
1742,[55]
1743,[55]
1744,[55]
1745,[100]
1746,[29]
1747,[29]
1748,[26]
1749,[26]
1750,[26]
1751,[26]
1752,[61]
1753,[28]
1754,[43]
1755,[43]
1756,[43]
1757,[43]
1758,[43]
1759,[69]
1760,[69]
1761,[69]
1762,[43]
1763,[43]
1764,[43]
1765,[78]
1766,[29]
1767,[29]
1768,[29]
1769,[29]
1770,[29]
1771,[29]
1772,[43]
1773,[43]
1774,[43]
1775,[43]
1776,[43]
1777,[43]
1778,[43]
1779,[43]
1780,[59]
1781,[59]
1782,[59]
1783,[59]
1784,[59]
1785,[59]
1786,[59]
1787,[59]
1788,[59]
1789,[59]
1790,[59]
1791,[59]
1792,[59]
1793,[59]
1794,[59]
1795,[59]
1796,[59]
1797,[59]
1798,[59]
1799,[59]
1800,[59]
1801,[59]
1802,[59]
1803,[59]
1804,[59]
1805,[59]
1806,[59]
1807,[59]
1808,[59]
1809,[59]
1810,[59]
1811,[59]
1812,[59]
1813,[59]
1814,[59]
1815,[59]
1816,[59]
1817,[59]
1818,[59]
1819,[59]
1820,[59]
1821,[59]
1822,[59]
1823,[59]
1824,[59]
1825,[59]
1826,[59]
1827,[59]
1828,[59]
1829,[59]
1830,[59]
1831,[59]
1832,[59]
1833,[59]
1834,[59]
1835,[59]
1836,[59]
1837,[59]
1838,[59]
1839,[59]
1840,[59]
1841,[59]
1842,[59]
1843,[59]
1844,[59]
1845,[59]
1846,[59]
1847,[59]
1848,[59]
1849,[59]
1850,[59]
1851,[59]
1852,[59]
1853,[59]
1854,[59]
1855,[59]
1856,[59]
1857,[59]
1858,[59]
1859,[59]
1860,[59]
1861,[59]
1862,[59]
1863,[59]
1864,[59]
1865,[59]
1866,[59]
1867,[59]
1868,[59]
1869,[59]
1870,[59]
1871,[59]
1872,[59]
1873,[59]
1874,[59]
1875,[59]
1876,[59]
1877,[36]
1878,[36]
1879,[27]
1880,[36]
1881,[36]
1882,[27]
1883,[27]
1884,[27]
1885,[101]
1886,[101]
1887,[66]
1888,[66]
1889,[65]
1890,[65]
1891,[65]
1892,[65]
1893,[65]
1894,[65]
1895,[65]
1896,[65]
1897,[65]
1898,[65]
1899,[65]
1900,[65]
1901,[65]
1902,[65]
1903,[3]
1904,[3]
1905,[3]
1906,[3]
1907,[3]
1908,[3]
1909,[59]
1910,"[30, 59]"
1911,"[30, 59]"
1912,"[30, 59]"
1913,[30]
1914,"[62, 59]"
1915,"[62, 59]"
1916,"[62, 59]"
1917,[62]
1918,"[66, 59]"
1919,"[66, 59]"
1920,[66]
1921,[59]
1922,[59]
1923,[59]
1924,[59]
1925,[59]
1926,[59]
1927,[59]
1928,[59]
1929,[59]
1930,[59]
1931,[59]
1932,[59]
1933,[59]
1934,[97]
1935,[97]
1936,[97]
1937,[59]
1938,[59]
1939,[59]
1940,[74]
1941,[59]
1942,[59]
1943,[59]
1944,[59]
1945,[59]
1946,[59]
1947,[59]
1948,[59]
1949,[59]
1950,[59]
1951,[59]
1952,[59]
1953,[59]
1954,[78]
1955,[78]
1956,[78]
1957,[78]
1958,[30]
1959,[30]
1960,[30]
1961,[30]
1962,[59]
1963,[59]
1964,[59]
1965,[59]
1966,[59]
1967,[59]
1968,[59]
1969,[59]
1970,[59]
1971,[59]
1972,[59]
1973,[59]
1974,[59]
1975,[59]
1976,[59]
1977,[59]
1978,[59]
1979,[100]
1980,[45]
1981,[45]
1982,[45]
1983,[27]
1984,[100]
1985,[100]
1986,[100]
1987,[100]
1988,[100]
1989,[96]
1990,[96]
1991,[96]
1992,[96]
1993,[96]
1994,[77]
1995,[77]
1996,[77]
1997,[77]
1998,[59]
1999,[59]
2000,[20]
2001,[20]
2002,[20]
2003,[20]
2004,[20]
2005,"[22, 59]"
2006,"[22, 59]"
2007,[22]
2008,[21]
2009,[68]
2010,[27]
2011,[21]
2012,[21]
2013,"[28, 59]"
2014,"[28, 59]"
2015,"[28, 59]"
2016,"[28, 59]"
2017,[28]
2018,[89]
2019,[100]
2020,[100]
2021,[29]
2022,[29]
2023,"[71, 59]"
2024,"[71, 59]"
2025,"[71, 59]"
2026,[71]
2027,"[71, 59]"
2028,[71]
2029,[71]
2030,[71]
2031,"[71, 59]"
2032,"[71, 59]"
2033,"[71, 59]"
2034,[71]
2035,"[82, 59]"
2036,"[82, 59]"
2037,"[82, 59]"
2038,"[82, 59]"
2039,"[82, 59]"
2040,[82]
2041,"[101, 59]"
2042,"[101, 59]"
2043,[101]
2044,"[71, 59]"
2045,"[71, 59]"
2046,"[71, 59]"
2047,[71]
2048,[71]
2049,[67]
2050,[67]
2051,[67]
2052,"[33, 59]"
2053,"[33, 59]"
2054,[33]
2055,[43]
2056,[43]
2057,[43]
2058,[43]
2059,[43]
2060,[43]
2061,[69]
2062,[69]
2063,[69]
2064,[69]
2065,[69]
2066,"[72, 59]"
2067,"[72, 59]"
2068,"[72, 59]"
2069,[72]
2070,[55]
2071,[55]
2072,[55]
2073,[55]
2074,[55]
2075,"[14, 59]"
2076,"[14, 59]"
2077,"[14, 59]"
2078,[14]
2079,"[14, 59]"
2080,"[14, 59]"
2081,[14]
2082,"[3, 59]"
2083,"[3, 59]"
2084,"[3, 59]"
2085,[3]
2086,"[41, 59]"
2087,"[41, 59]"
2088,"[41, 59]"
2089,"[41, 59]"
2090,"[41, 59]"
2091,[41]
2092,"[65, 59]"
2093,[65]
2094,[65]
2095,[65]
2096,[65]
2097,[65]
2098,[65]
2099,[65]
2100,[65]
2101,"[39, 59]"
2102,[72]
2103,[72]
2104,[72]
2105,"[28, 59]"
2106,"[28, 59]"
2107,[75]
2108,[59]
2109,[59]
2110,[59]
2111,[59]
2112,[59]
2113,[59]
2114,[59]
2115,[86]
2116,[59]
2117,[17]
2118,[17]
2119,[17]
2120,[17]
2121,[17]
2122,[59]
2123,[59]
2124,[59]
2125,[59]
2126,[59]
2127,[59]
2128,[59]
2129,[14]
2130,[59]
2131,[59]
2132,[59]
2133,[59]
2134,[59]
2135,[59]
2136,[59]
2137,[59]
2138,[59]
2139,[59]
2140,[74]
2141,"[96, 59]"
2142,"[96, 59]"
2143,"[96, 59]"
2144,"[96, 59]"
2145,[96]
2146,[59]
2147,[59]
2148,"[96, 59]"
2149,[59]
2150,[59]
2151,[59]
2152,[59]
2153,[59]
2154,[59]
2155,[59]
2156,[59]
2157,[59]
2158,[59]
2159,[59]
2160,[59]
2161,[59]
2162,[59]
2163,[59]
2164,[59]
2165,[59]
2166,[59]
2167,[59]
2168,[59]
2169,[59]
2170,[59]
2171,[59]
2172,[59]
2173,[59]
2174,[59]
2175,[59]
2176,[59]
2177,[59]
2178,[59]
2179,[59]
2180,[59]
2181,[59]
2182,[59]
2183,[59]
2184,[59]
2185,[59]
2186,[59]
2187,[59]
2188,[59]
2189,[59]
2190,[59]
2191,[59]
2192,[59]
2193,[59]
2194,[59]
2195,[59]
2196,[59]
2197,[59]
2198,[59]
2199,[59]
2200,[59]
2201,[59]
2202,[59]
2203,[59]
2204,[59]
2205,[59]
2206,[59]
2207,[59]
2208,[59]
2209,[59]
2210,[59]
2211,[59]
2212,[59]
2213,[59]
2214,[59]
2215,[59]
2216,[59]
2217,[59]
2218,[59]
2219,[59]
2220,[59]
2221,[59]
2222,[59]
2223,[59]
2224,[59]
2225,[59]
2226,[59]
2227,[59]
2228,[59]
2229,[59]
2230,[59]
2231,[59]
2232,[59]
2233,[59]
2234,[59]
2235,[59]
2236,[59]
2237,[59]
2238,[59]
2239,[59]
2240,[59]
2241,[59]
2242,[59]
2243,[59]
2244,[59]
2245,[59]
2246,[59]
2247,[59]
2248,[59]
2249,[59]
2250,[14]
2251,[14]
2252,[14]
2253,[14]
2254,[74]
2255,[74]
2256,[59]
2257,[59]
2258,[59]
2259,[59]
2260,[59]
2261,[59]
2262,[59]
2263,[59]
2264,[59]
2265,[59]
2266,[59]
2267,[59]
2268,[59]
2269,[59]
2270,[59]
2271,[59]
2272,[59]
2273,[59]
2274,[59]
2275,[59]
2276,[59]
2277,[59]
2278,[59]
2279,[59]
2280,[59]
2281,[59]
2282,[83]
2283,[74]
2284,[74]
2285,[74]
2286,[59]
2287,[59]
2288,[59]
2289,[59]
2290,[59]
2291,[59]
2292,[59]
2293,[59]
2294,[59]
2295,[59]
2296,[59]
2297,[59]
2298,[59]
2299,[59]
2300,[59]
2301,[59]
2302,[59]
2303,[59]
2304,[59]
2305,[59]
2306,[59]
2307,[59]
2308,[59]
2309,[59]
2310,[59]
2311,[59]
2312,[59]
2313,[59]
2314,[59]
2315,[77]
2316,[77]
2317,[59]
2318,[100]
2319,[100]
2320,[59]
2321,[59]
2322,[59]
2323,[59]
2324,[59]
2325,[59]
2326,[59]
2327,[59]
2328,[59]
2329,[59]
2330,[66]
2331,[91]
2332,[66]
2333,[59]
2334,[59]
2335,[59]
2336,[59]
2337,[59]
2338,[59]
2339,[59]
2340,[59]
2341,[59]
2342,[59]
2343,[59]
2344,[59]
2345,[59]
2346,[59]
2347,[59]
2348,[59]
2349,[59]
2350,[59]
2351,[59]
2352,[59]
2353,[59]
2354,[59]
2355,[59]
2356,[59]
2357,[59]
2358,[59]
2359,[59]
2360,[59]
2361,[59]
2362,[59]
2363,[59]
2364,[59]
2365,[59]
2366,[65]
2367,[65]
2368,[65]
2369,[59]
2370,[59]
2371,[59]
2372,[59]
2373,[59]
2374,[59]
2375,[59]
2376,[59]
2377,[66]
2378,[66]
2379,[66]
2380,[67]
2381,[59]
2382,[59]
2383,[59]
2384,[59]
2385,[59]
2386,[59]
2387,[59]
2388,[59]
2389,[59]
2390,[59]
2391,[59]
2392,[59]
2393,[3]
2394,[3]
2395,[3]
2396,[74]
2397,[74]
2398,[74]
2399,[19]
2400,[19]
2401,[19]
2402,[19]
2403,[65]
2404,[65]
2405,[65]
2406,[65]
2407,[65]
2408,[65]
2409,[59]
2410,[59]
2411,[59]
2412,[59]
2413,[59]
2414,[59]
2415,[59]
2416,[59]
2417,[59]
2418,[59]
2419,[59]
2420,[59]
2421,[59]
2422,[59]
2423,[59]
2424,[59]
2425,[59]
2426,[59]
2427,[59]
2428,[74]
2429,[34]
2430,[59]
2431,[59]
2432,[59]
2433,[59]
2434,[59]
2435,[59]
2436,[59]
2437,[59]
2438,[59]
2439,[59]
2440,[59]
2441,[59]
2442,[59]
2443,[59]
2444,[59]
2445,[59]
2446,[59]
2447,[59]
2448,[59]
2449,[59]
2450,[59]
2451,[59]
2452,[75]
2453,[75]
2454,[35]
2455,[35]
2456,[74]
2457,[74]
2458,[76]
2459,[76]
2460,[76]
2461,[59]
2462,[59]
2463,[19]
2464,[19]
2465,[59]
2466,[59]
2467,[59]
2468,[59]
2469,[59]
2470,[59]
2471,[59]
2472,[59]
2473,[59]
2474,"[34, 59]"
2475,"[34, 59]"
2476,[34]
2477,[77]
2478,[77]
2479,[44]
2480,[44]
2481,[100]
2482,[59]
2483,[59]
2484,[71]
2485,[71]
2486,[76]
2487,[76]
2488,[60]
2489,[86]
2490,[86]
2491,[86]
2492,[76]
2493,[76]
2494,[47]
2495,[47]
2496,[94]
2497,[94]
2498,[93]
2499,[77]
2500,[77]
2501,[49]
2502,[49]
2503,[62]
2504,[62]
2505,[62]
2506,[17]
2507,[17]
2508,[96]
2509,[96]
2510,[59]
2511,[59]
2512,[74]
2513,[74]
2514,[29]
2515,[29]
2516,[29]
2517,[27]
2518,[27]
2519,[16]
2520,[16]
2521,[59]
2522,[59]
2523,[59]
2524,[59]
2525,[69]
2526,[59]
2527,[59]
2528,[43]
2529,[43]
2530,[43]
2531,[43]
2532,[69]
2533,[69]
2534,[59]
2535,[59]
2536,[59]
2537,[59]
2538,[59]
2539,[59]
2540,[59]
2541,[59]
2542,[59]
2543,[59]
2544,[59]
2545,[59]
2546,[59]
2547,[59]
2548,[59]
2549,[59]
2550,[59]
2551,[59]
2552,[59]
2553,[59]
2554,[59]
2555,[59]
2556,[59]
2557,[59]
2558,[59]
2559,[59]
2560,[59]
2561,[59]
2562,[59]
2563,[59]
2564,[59]
2565,[59]
2566,[59]
2567,[59]
2568,[59]
2569,[59]
2570,[59]
2571,[59]
2572,[59]
2573,[59]
2574,[59]
2575,[59]
2576,[59]
2577,[59]
2578,[59]
2579,[59]
2580,[59]
2581,[59]
2582,[59]
2583,[59]
2584,[59]
2585,[59]
2586,[59]
2587,[59]
2588,[59]
2589,[59]
2590,[59]
2591,[59]
2592,[59]
2593,[59]
2594,[59]
2595,[59]
2596,[59]
2597,[59]
2598,[59]
2599,[59]
2600,[59]
2601,[59]
2602,[59]
2603,[59]
2604,[59]
2605,[59]
2606,[59]
2607,[59]
2608,[59]
2609,[59]
2610,[59]
2611,[59]
2612,[59]
2613,[59]
2614,[59]
2615,[59]
2616,[59]
2617,[59]
2618,[59]
2619,[59]
2620,[59]
2621,[59]
2622,[59]
2623,[59]
2624,[59]
2625,[59]
2626,[59]
2627,[59]
2628,[59]
2629,[59]
2630,[59]
2631,[59]
2632,[59]
2633,[59]
2634,[59]
2635,[59]
2636,[59]
2637,[59]
2638,[59]
2639,[59]
2640,[62]
2641,[59]
2642,[59]
2643,[59]
2644,[59]
2645,[59]
2646,[59]
2647,[59]
2648,[59]
2649,[59]
2650,[59]
2651,[93]
2652,[93]
2653,[93]
2654,[93]
2655,[93]
2656,[93]
2657,[93]
2658,[94]
2659,[98]
2660,[93]
2661,[35]
2662,[35]
2663,[67]
2664,[32]
2665,[32]
2666,[28]
2667,[28]
2668,[28]
2669,[28]
2670,[28]
2671,[77]
2672,[77]
2673,[77]
2674,[93]
2675,[93]
2676,[93]
2677,[93]
2678,[93]
2679,[93]
2680,[98]
2681,[98]
2682,[93]
2683,[35]
2684,[35]
2685,[35]
2686,[32]
2687,[32]
2688,[32]
2689,[32]
2690,[32]
2691,[32]
2692,[32]
2693,[26]
2694,[27]
2695,[26]
2696,[27]
2697,[26]
2698,[27]
2699,[26]
2700,[27]
2701,[59]
2702,[59]
2703,[59]
2704,[59]
2705,[59]
2706,[59]
2707,[59]
2708,[59]
2709,[59]
2710,[59]
2711,[59]
2712,[59]
2713,[59]
2714,[59]
2715,[59]
2716,[59]
2717,[35]
2718,[32]
2719,[32]
2720,[32]
2721,[42]
2722,[32]
2723,[59]
2724,[42]
2725,[35]
2726,[42]
2727,[42]
2728,[0]
2729,[42]
2730,[42]
2731,[42]
2732,[42]
2733,[42]
2734,[27]
2735,[27]
2736,[27]
2737,[42]
2738,[42]
2739,[42]
2740,[42]
2741,[59]
2742,[59]
2743,[59]
2744,[59]
2745,[59]
2746,[59]
2747,[59]
2748,[59]
2749,[59]
2750,[59]
2751,[59]
2752,[59]
2753,[59]
2754,[3]
2755,[65]
2756,[85]
2757,[59]
2758,[29]
2759,[59]
2760,[59]
2761,[59]
2762,[59]
2763,[59]
2764,[59]
2765,[59]
2766,[59]
2767,[59]
2768,[59]
2769,[59]
2770,[59]
2771,[59]
2772,[59]
2773,[59]
2774,[59]
2775,[59]
2776,[59]
2777,[59]
2778,[59]
2779,[59]
2780,[59]
2781,[59]
2782,[59]
2783,[59]
2784,[59]
2785,[65]
2786,[65]
2787,[96]
2788,[59]
2789,[59]
2790,[59]
2791,[59]
2792,[59]
2793,[59]
2794,[59]
2795,[59]
2796,[59]
2797,[59]
2798,[59]
2799,[59]
2800,[59]
2801,[59]
2802,[59]
2803,[59]
2804,[59]
2805,[59]
2806,[59]
2807,[59]
2808,[59]
2809,[59]
2810,[59]
2811,[31]
2812,[76]
2813,[31]
2814,[31]
2815,[20]
2816,[59]
2817,[59]
2818,[59]
2819,[59]
2820,[15]
2821,[15]
2822,[59]
2823,[59]
2824,[59]
2825,[59]
2826,[59]
2827,[59]
2828,[59]
2829,[59]
2830,[59]
2831,[59]
2832,[59]
2833,[59]
2834,[59]
2835,[59]
2836,[59]
2837,[59]
2838,[59]
2839,[59]
2840,[59]
2841,[59]
2842,[59]
2843,[59]
2844,[59]
2845,[59]
2846,[59]
2847,[59]
2848,[59]
2849,[59]
2850,[59]
2851,[59]
2852,[59]
2853,[59]
2854,[59]
2855,[59]
2856,[59]
2857,[59]
2858,[59]
2859,[59]
2860,[59]
2861,[59]
2862,[59]
2863,[59]
2864,[59]
2865,[59]
2866,[59]
2867,[69]
2868,[59]
2869,[59]
2870,[59]
2871,[59]
2872,[59]
2873,[59]
2874,[59]
2875,[59]
2876,[59]
2877,[59]
2878,[59]
2879,[59]
2880,[59]
2881,[59]
2882,[59]
2883,[59]
2884,[59]
2885,[59]
2886,[59]
2887,[59]
2888,[59]
2889,[59]
2890,[59]
2891,[59]
2892,[59]
2893,[59]
2894,[59]
2895,[59]
2896,[59]
2897,[59]
2898,[59]
2899,[59]
2900,[59]
2901,[59]
2902,[59]
2903,[69]
2904,[59]
2905,[59]
2906,[59]
2907,[46]
2908,[39]
2909,[62]
2910,[35]
2911,[34]
2912,[30]
2913,[83]
2914,[96]
2915,[59]
2916,[59]
2917,[59]
2918,[59]
2919,[59]
2920,[59]
2921,[63]
2922,[81]
2923,[31]
2924,[31]
2925,[31]
2926,[30]
2927,[42]
2928,[70]
2929,[28]
2930,[66]
2931,[43]
2932,[71]
2933,[50]
2934,[86]
2935,[69]
2936,[52]
2937,[42]
2938,[75]
2939,[76]
2940,[74]
2941,[65]
2942,[96]
2943,[62]
2944,[18]
2945,[16]
2946,[16]
2947,[50]
2948,[14]
2949,[96]
2950,[21]
2951,[96]
2952,[62]
2953,[42]
2954,[31]
2955,[54]
2956,[59]
2957,[14]
2958,[14]
2959,[83]
2960,[83]
2961,[83]
2962,[96]
2963,[96]
2964,[96]
2965,[63]
2966,[63]
2967,[63]
2968,[31]
2969,[31]
2970,[31]
2971,[31]
2972,[31]
2973,[31]
2974,[30]
2975,[30]
2976,[43]
2977,[43]
2978,[71]
2979,[71]
2980,[50]
2981,[50]
2982,[86]
2983,[86]
2984,[86]
2985,[59]
2986,[69]
2987,[69]
2988,[69]
2989,[69]
2990,[65]
2991,[65]
2992,[59]
2993,[59]
2994,[59]
2995,[59]
2996,[59]
2997,[59]
2998,[59]
2999,[59]
3000,[59]
3001,[59]
3002,[59]
3003,[59]
3004,[59]
3005,[59]
3006,[59]
3007,[59]
3008,[59]
3009,[59]
3010,[59]
3011,[59]
3012,[59]
3013,[59]
3014,[59]
3015,[59]
3016,[59]
3017,[59]
3018,[59]
3019,[59]
3020,[59]
3021,[59]
3022,[59]
3023,[59]
3024,[59]
3025,[59]
3026,[59]
3027,[59]
3028,[59]
3029,[59]
3030,[59]
3031,[59]
3032,[59]
3033,[59]
3034,[59]
3035,[59]
3036,[59]
3037,[59]
3038,[59]
3039,[59]
3040,[59]
3041,[59]
3042,[59]
3043,[59]
3044,[59]
3045,[59]
3046,[59]
3047,[59]
3048,[59]
3049,[59]
3050,[59]
3051,[59]
3052,[59]
3053,[59]
3054,[59]
3055,[59]
3056,[59]
3057,[59]
3058,[59]
3059,[59]
3060,[59]
3061,[59]
3062,[59]
3063,[59]
3064,[59]
3065,[59]
3066,[59]
3067,[59]
3068,[59]
3069,[59]
3070,[59]
3071,[59]
3072,[59]
3073,[59]
3074,[59]
3075,[59]
3076,[59]
3077,[59]
3078,[59]
3079,[59]
3080,[59]
3081,[59]
3082,[59]
3083,[59]
3084,[59]
3085,[59]
3086,[59]
3087,[59]
3088,[59]
3089,[59]
3090,[59]
3091,[59]
3092,[59]
3093,[59]
3094,[59]
3095,[59]
3096,[59]
3097,[59]
3098,[59]
3099,[59]
3100,[59]
3101,[59]
3102,[59]
3103,[59]
3104,[59]
3105,[59]
3106,[59]
3107,[59]
3108,[59]
3109,[59]
3110,[59]
3111,[30]
3112,[30]
3113,[30]
3114,[59]
3115,[59]
3116,[59]
3117,[59]
3118,[59]
3119,[59]
3120,[59]
3121,[59]
3122,[59]
3123,[59]
3124,[59]
3125,[59]
3126,[59]
3127,[59]
3128,[59]
3129,[59]
3130,[59]
3131,[59]
3132,[30]
3133,[21]
3134,[21]
3135,[21]
3136,[74]
3137,[16]
3138,[74]
3139,[74]
3140,[59]
3141,[59]
3142,[59]
3143,[59]
3144,[18]
3145,[18]
3146,[76]
3147,[76]
3148,[39]
3149,[39]
3150,[39]
3151,[16]
3152,[59]
3153,[16]
3154,[16]
3155,[16]
3156,[16]
3157,[59]
3158,[59]
3159,[59]
3160,[96]
3161,[96]
3162,[96]
