0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
1.0,0.33333333333333337,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.4444444444444444,1.0,1.0,1.0,0.5862068965517242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25531914893617025,0.2727272727272727,1.0,0.17391304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.4085365853658537,0.19999999999999996,0.2834645669291339,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23333333333333328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4085365853658537,1.0,1.0,0.35734870317002887,1.0,1.0,1.0,0.23333333333333328,1.0,1.0,1.0,1.0,1.0,0.4
1.0,0.5245098039215687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.2857142857142857,0.38888888888888884,1.0,1.0,1.0,0.6896551724137931,1.0,0.3414634146341463,1.0,1.0,1.0,1.0,1.0,1.0,0.5106382978723405,0.29268292682926833,1.0,0.8695652173913043,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,0.6258503401360545,1.0,1.0,1.0,1.0,1.0,0.5609756097560976,0.4,0.5590551181102362,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.4629629629629629,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5609756097560976,1.0,1.0,0.5907780979827089,1.0,1.0,1.0,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,0.75
1.0,0.22058823529411764,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31666666666666665,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33333333333333337,1.0,0.38888888888888884,1.0,1.0,1.0,0.1724137931034483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1333333333333333,0.18181818181818177,1.0,0.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2621951219512195,0.0,0.2755905511811023,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.33333333333333337,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2621951219512195,1.0,1.0,0.20700636942675155,1.0,1.0,1.0,0.23333333333333328,1.0,1.0,1.0,1.0,1.0,0.2666666666666667
1.0,0.37254901960784315,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.16666666666666663,1.0,0.2777777777777778,1.0,1.0,1.0,0.4482758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36170212765957444,0.13636363636363635,1.0,0.17391304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,0.31707317073170727,0.19999999999999996,0.3307086614173228,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.20833333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31707317073170727,1.0,1.0,0.36023054755043227,1.0,1.0,1.0,0.31666666666666665,1.0,1.0,1.0,1.0,1.0,0.15000000000000002
1.0,0.21578947368421053,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.33333333333333337,1.0,0.2222222222222222,1.0,1.0,1.0,0.13793103448275867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999996,0.09090909090909094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.19999999999999996,0.12598425196850394,0.07692307692307687,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.16666666666666663,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,1.0,1.0,0.1824104234527687,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.11494252873563215,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,0.33333333333333337,1.0,0.2777777777777778,1.0,1.0,1.0,0.10344827586206895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11688311688311692,0.0,0.2362204724409449,0.23076923076923073,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11688311688311692,1.0,1.0,0.14122137404580148,1.0,1.0,1.0,0.15000000000000002,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.16666666666666663,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.11111111111111116,1.0,1.0,1.0,0.06896551724137934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1333333333333333,0.045454545454545414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,0.0,0.26771653543307083,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,1.0,1.0,0.14335664335664333,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.15517241379310343,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.05555555555555558,1.0,1.0,1.0,0.06896551724137934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10389610389610393,0.0,0.20472440944881887,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10389610389610393,1.0,1.0,0.1558441558441559,1.0,1.0,1.0,0.21666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.12755102040816324,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,0.33333333333333337,1.0,0.16666666666666663,1.0,1.0,1.0,0.2068965517241379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999998,0.09090909090909094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,0.19999999999999996,0.2362204724409449,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.08333333333333337,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,1.0,1.0,0.11726384364820852,1.0,1.0,1.0,0.1333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.18137254901960786,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2833333333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.33333333333333337,1.0,0.11111111111111116,1.0,1.0,1.0,0.1724137931034483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3666666666666667,0.18181818181818177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33571428571428574,0.6,0.25984251968503935,0.23076923076923073,1.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,0.16666666666666663,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33571428571428574,1.0,1.0,0.22149837133550487,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.22058823529411764,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2833333333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666663,1.0,0.33333333333333337,1.0,1.0,1.0,0.3793103448275862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2978723404255319,0.13636363636363635,1.0,0.21739130434782605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32183908045977017,1.0,1.0,1.0,1.0,1.0,0.30487804878048785,0.0,0.2834645669291339,0.5384615384615384,1.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,0.20833333333333337,0.09999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23333333333333328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30487804878048785,1.0,1.0,0.24207492795389052,1.0,1.0,1.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,0.25
1.0,0.16091954022988508,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23333333333333328,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666663,1.0,0.2777777777777778,1.0,1.0,1.0,0.2068965517241379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23333333333333328,0.1428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.19999999999999996,0.19685039370078738,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,1.0,1.0,0.17910447761194026,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.196078431372549,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41666666666666663,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.6666666666666667,1.0,0.11111111111111116,1.0,1.0,1.0,0.24137931034482762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999996,0.19999999999999996,0.2755905511811023,0.23076923076923073,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.20833333333333337,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,0.19869706840390877,1.0,1.0,1.0,0.1166666666666667,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.3529411764705882,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3666666666666667,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.16666666666666663,1.0,0.5,1.0,1.0,1.0,0.24137931034482762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24390243902439024,0.2727272727272727,1.0,0.4347826086956522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.323170731707317,0.0,0.2913385826771654,0.23076923076923073,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.323170731707317,1.0,1.0,0.281524926686217,1.0,1.0,1.0,0.21666666666666667,1.0,1.0,1.0,1.0,1.0,0.2833333333333333
1.0,0.1421568627450981,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23333333333333328,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.11111111111111116,1.0,1.0,1.0,0.24137931034482762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13084112149532712,0.0,0.21259842519685035,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.25,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13084112149532712,1.0,1.0,0.18892508143322473,1.0,1.0,1.0,0.21666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.18137254901960786,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43333333333333335,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.16666666666666663,1.0,1.0,1.0,0.4482758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,0.13636363636363635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23170731707317072,0.0,0.2834645669291339,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,0.16666666666666663,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23170731707317072,1.0,1.0,0.2280130293159609,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,0.4
1.0,0.16556291390728473,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.06896551724137934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11688311688311692,0.0,0.21259842519685035,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11688311688311692,1.0,1.0,0.15865384615384615,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.17837837837837833,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,0.16666666666666663,1.0,0.2222222222222222,1.0,1.0,1.0,0.1724137931034483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,0.09090909090909094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11688311688311692,0.4,0.2913385826771654,0.07692307692307687,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.45833333333333337,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11688311688311692,1.0,1.0,0.19869706840390877,1.0,1.0,1.0,0.21666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.16091954022988508,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.2777777777777778,1.0,1.0,1.0,0.2068965517241379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07792207792207795,0.6,0.15748031496062997,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07792207792207795,1.0,1.0,0.1839080459770115,1.0,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.17647058823529416,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,0.6666666666666667,1.0,0.11111111111111116,1.0,1.0,1.0,0.2068965517241379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21804511278195493,0.6,0.2440944881889764,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,0.75,0.0,1.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21804511278195493,1.0,1.0,0.2247557003257329,1.0,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.16582914572864327,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.0,1.0,0.2777777777777778,1.0,1.0,1.0,0.31034482758620685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,0.18181818181818177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19480519480519476,0.19999999999999996,0.25196850393700787,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.08333333333333337,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19480519480519476,1.0,1.0,0.19543973941368076,1.0,1.0,1.0,0.23333333333333328,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.13218390804597702,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,1.0,0.2222222222222222,1.0,1.0,1.0,0.06896551724137934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43333333333333335,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.0,0.22834645669291342,0.07692307692307687,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23333333333333328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,1.0,1.0,0.15355805243445697,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.1839080459770115,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666663,1.0,0.2222222222222222,1.0,1.0,1.0,0.31034482758620685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,0.09090909090909094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06493506493506496,0.0,0.21259842519685035,0.23076923076923073,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.23076923076923073,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06493506493506496,1.0,1.0,0.21283783783783783,1.0,1.0,1.0,0.2666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.14942528735632188,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1166666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.0,1.0,0.16666666666666663,1.0,1.0,1.0,0.2068965517241379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1071428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,0.0,0.14960629921259838,0.07692307692307687,1.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,1.0,1.0,0.16602316602316602,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,0.6666666666666667,1.0,1.0,1.0,0.48275862068965514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6744186046511628,0.19999999999999996,0.44881889763779526,0.46153846153846156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6744186046511628,1.0,1.0,0.42105263157894735,1.0,1.0,1.0,0.4833333333333333,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.33333333333333337,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.5,1.0,0.38888888888888884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3125,0.5384615384615384,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0
