item_id,knowledge_code
4018,[21]
4019,[21]
4020,[21]
4021,[21]
4022,[21]
4023,[21]
4024,[21]
4025,[21]
4026,[21]
4027,[21]
4028,[21]
4029,[21]
4030,[21]
4031,[21]
4032,[21]
4033,[21]
4034,[21]
4035,[21]
4036,[21]
4037,[21]
4038,[21]
4039,[21]
4040,[21]
4041,[21]
4042,[21]
4043,[21]
4044,[21]
4045,[21]
4046,[21]
4047,[21]
4048,[21]
4049,[21]
4050,[21]
4051,[21]
4052,[21]
4053,[21]
4054,[21]
4055,[21]
4056,[21]
4057,[21]
4058,[21]
4059,[21]
4060,[21]
4061,[21]
4062,[21]
4063,[21]
4064,[21]
4065,[21]
4066,[21]
4067,[21]
4068,[21]
4069,[21]
4070,[21]
4071,[21]
4072,[21]
4073,[21]
4074,[21]
4075,[21]
4076,[21]
4077,[21]
4078,[21]
4079,[21]
4080,[21]
4081,[21]
4082,[21]
4083,[21]
4084,[21]
4085,[21]
4086,[21]
4087,[21]
4088,[21]
4089,[21]
4090,[21]
4091,[21]
4092,[21]
4093,[21]
4094,[21]
4095,[21]
4096,[21]
4097,[21]
4098,[21]
4099,[21]
4100,[21]
4101,[21]
4102,[21]
4103,[21]
4104,[21]
4105,[21]
4106,[21]
4107,[21]
4108,[21]
4109,[21]
4110,[21]
4111,[21]
4112,[21]
4113,[21]
4114,[21]
4115,[21]
4116,[21]
4117,[21]
4118,[21]
4119,[21]
4120,[21]
4121,[21]
4122,[21]
4123,[21]
4124,[22]
4125,[22]
4126,[22]
4127,[22]
4128,[22]
4129,[22]
4130,[22]
4131,[22]
4132,[22]
4133,[22]
4134,[22]
4135,[22]
4136,[22]
4137,[22]
4138,[22]
4139,[22]
4140,[22]
4141,[22]
4142,[22]
4143,[22]
4144,[22]
4145,[22]
4146,[22]
4147,[22]
4148,[22]
4149,[22]
4150,[22]
4151,[22]
4152,[22]
4153,[22]
4154,"[23, 52]"
4155,"[23, 44]"
4156,[23]
4157,"[23, 44]"
4158,"[23, 44]"
4159,[23]
4160,"[23, 52]"
4161,[23]
4162,"[23, 81]"
4163,"[23, 81]"
4164,"[23, 81]"
4165,"[23, 81]"
4166,[23]
4167,"[23, 52]"
4168,[23]
4169,[23]
4170,"[23, 23, 52, 52]"
4171,"[23, 52]"
4172,[23]
4173,[23]
4174,"[23, 52]"
4175,[23]
4176,"[23, 52]"
4177,"[23, 52]"
4178,[23]
4179,"[23, 44]"
4180,"[23, 44]"
4181,"[23, 52]"
4182,"[23, 52]"
4183,"[23, 52]"
4184,"[23, 52]"
4185,[23]
4186,"[23, 52]"
4187,[23]
4188,[23]
4189,"[23, 52]"
4190,"[23, 44]"
4191,[23]
4192,[23]
4193,"[23, 81]"
4194,[23]
4195,"[23, 81]"
4196,"[23, 81]"
4197,[23]
4198,[23]
4199,"[23, 52]"
4200,[23]
4201,"[23, 44]"
4202,"[23, 52]"
4203,"[23, 44]"
4204,"[23, 52]"
4205,"[23, 44]"
4206,"[23, 44]"
4207,"[23, 44]"
4208,[23]
4209,[23]
4210,[23]
4211,"[23, 44]"
4212,"[23, 52]"
4213,"[23, 44]"
4214,"[23, 23]"
4215,"[23, 44]"
4216,[23]
4217,[23]
4218,"[23, 44]"
4219,[23]
4220,[23]
4221,[23]
4222,[23]
4223,[23]
4224,[23]
4225,"[23, 44]"
4226,"[23, 44]"
4227,"[23, 44]"
4228,[23]
4229,[23]
4230,"[23, 44]"
4231,"[23, 52]"
4232,[23]
4233,"[23, 23, 52, 52]"
4234,"[23, 44]"
4235,[23]
4236,"[23, 44]"
4237,"[23, 44]"
4238,"[23, 52]"
4239,"[23, 52]"
4240,[23]
4241,[23]
4242,"[23, 44]"
4243,"[23, 44]"
4244,"[23, 44]"
4245,"[23, 52]"
4246,"[23, 52]"
4247,[23]
4248,[23]
4249,[23]
4250,"[23, 52]"
4251,"[23, 52]"
4252,[23]
4253,[23]
4254,"[23, 52]"
4255,"[23, 52]"
4256,[23]
4257,"[23, 44]"
4258,"[23, 52]"
4259,[23]
4260,[23]
4261,"[23, 44]"
4262,[23]
4263,[23]
4264,[23]
4265,[23]
4266,[23]
4267,"[23, 52]"
4268,"[23, 52]"
4269,[23]
4270,"[23, 44]"
4271,"[23, 52]"
4272,"[23, 81]"
4273,"[23, 81]"
4274,"[23, 81]"
4275,[23]
4276,[23]
4277,"[23, 81]"
4278,[23]
4279,"[23, 81]"
4280,[23]
4281,[23]
4282,[23]
4283,"[23, 81]"
4284,"[23, 81]"
4285,"[23, 81]"
4286,[23]
4287,"[23, 81]"
4288,"[23, 52]"
4289,[23]
4290,[23]
4291,[23]
4292,"[23, 52]"
4293,"[23, 52]"
4294,[23]
4295,"[23, 44]"
4296,"[23, 52]"
4297,[23]
4298,[23]
4299,"[23, 81]"
4300,[23]
4301,[23]
4302,"[23, 81]"
4303,[23]
4304,"[23, 81]"
4305,"[23, 81]"
4306,"[23, 81]"
4307,"[23, 81]"
4308,[23]
4309,"[23, 81]"
4310,"[23, 81]"
4311,"[23, 81]"
4312,[23]
4313,"[23, 81]"
4314,"[23, 81]"
4315,[23]
4316,"[23, 81]"
4317,"[23, 81]"
4318,[23]
4319,"[23, 81]"
4320,"[23, 81]"
4321,"[23, 81]"
4322,"[23, 81]"
4323,[23]
4324,"[23, 81]"
4325,"[23, 81]"
4326,[23]
4327,"[23, 81]"
4328,[23]
4329,"[23, 81]"
4330,"[23, 81]"
4331,"[23, 81]"
4332,"[23, 81]"
4333,[23]
4334,"[23, 81]"
4335,"[23, 81]"
4336,"[23, 81]"
4337,[23]
4338,"[23, 81]"
4339,"[23, 81]"
4340,"[23, 81]"
4341,"[23, 81]"
4342,[23]
4343,"[23, 81]"
4344,"[23, 81]"
4345,"[23, 81]"
4346,[23]
4347,[23]
4348,"[23, 81]"
4349,[23]
4350,"[23, 81]"
4351,"[23, 81]"
4352,[23]
4353,[23]
4354,[23]
4355,"[23, 81]"
4356,"[23, 81]"
4357,"[23, 81]"
4358,"[23, 81]"
4359,[23]
4360,"[23, 81]"
4361,[23]
4362,[23]
4363,"[23, 81]"
4364,"[23, 81]"
4365,"[23, 52]"
4366,"[23, 52]"
4367,[23]
4368,[23]
4369,[23]
4370,"[23, 52]"
4371,[23]
4372,"[24, 30]"
4373,"[24, 30]"
4374,"[24, 30]"
4375,"[24, 30]"
4376,"[24, 30]"
4377,"[24, 30]"
4378,"[24, 30]"
4379,"[24, 30]"
4380,"[24, 30]"
4381,"[24, 30]"
4382,"[24, 30]"
4383,"[24, 30]"
4384,"[24, 30]"
4385,"[24, 30]"
4386,"[24, 30]"
4387,"[24, 30]"
4388,"[24, 30]"
4389,"[24, 30]"
4390,"[24, 30]"
4391,"[24, 30]"
4392,"[24, 30]"
4393,"[24, 30]"
4394,"[24, 30]"
4395,"[24, 30]"
4396,"[24, 30]"
4397,"[24, 30]"
4398,"[24, 30]"
4399,"[24, 30]"
4400,"[24, 30]"
4401,"[24, 30]"
4402,[26]
4403,[26]
4404,[26]
4405,[26]
4406,[26]
4407,[26]
4408,[26]
4409,[26]
4410,[26]
4411,[26]
4412,[26]
4413,[26]
4414,[26]
4415,[26]
4416,[26]
4417,[26]
4418,[26]
4419,[26]
4420,[26]
4421,[26]
4422,[26]
4423,[26]
4424,[26]
4425,[26]
4426,[26]
4427,[26]
4428,[26]
4429,[26]
4430,[26]
4431,[26]
4432,[26]
4433,[26]
4434,[26]
4435,[26]
4436,[26]
4437,[26]
4438,[26]
4439,[26]
4440,[26]
4441,[26]
4442,[26]
4443,[26]
4444,[26]
4445,[26]
4446,[26]
4447,[26]
4448,[26]
4449,[26]
4450,[26]
4451,[26]
4452,[26]
4453,[26]
4454,[26]
4455,[26]
4456,[26]
4457,[26]
4458,[26]
4459,[26]
4460,[26]
4462,[26]
4463,[26]
4464,[26]
4465,[26]
4466,[26]
4467,[26]
4468,[26]
4469,[26]
4470,[26]
4471,[26]
4472,[26]
4473,[26]
4474,[26]
4475,[26]
4476,[26]
4477,[26]
4478,[26]
4479,[26]
4480,[26]
4481,[26]
4482,[26]
4483,[26]
4484,[26]
4485,[26]
4486,[26]
4487,[26]
4488,[26]
4489,[26]
4490,[26]
4491,[26]
4492,[26]
4493,[26]
4494,[26]
4495,[26]
4496,[26]
4497,[26]
4498,[26]
4499,[26]
4500,[26]
4501,[26]
4502,[26]
4503,[26]
4504,[26]
4505,[26]
4506,[26]
4507,[26]
4508,[26]
4509,[26]
4510,[26]
4511,[26]
4512,[26]
4513,[26]
4514,[26]
4515,[26]
4516,[26]
4517,[26]
4518,[26]
4519,[26]
4520,[26]
4521,[26]
4522,[26]
4523,[26]
4524,[26]
4525,[26]
4526,[26]
4527,[26]
4528,[26]
4529,[26]
4530,[26]
4531,[26]
4532,[26]
4533,[26]
4534,[26]
4535,[26]
4536,[26]
4537,[26]
4538,[26]
4539,[26]
4540,[26]
4541,[26]
4542,[26]
4543,[26]
4544,[26]
4545,[26]
4546,[26]
4547,[26]
4548,[26]
4549,[26]
4550,[26]
4551,[26]
4552,[26]
4553,[26]
4554,[26]
4555,[26]
4556,[26]
4557,[26]
4558,[26]
4559,[26]
4560,[26]
4561,[26]
4562,[26]
4563,[26]
4564,[26]
4565,[26]
4566,[26]
4567,[26]
4568,[26]
4569,[26]
4570,[26]
4571,[26]
4572,[26]
4573,[26]
4574,[26]
4575,[26]
4576,[26]
4577,[26]
4578,[26]
4579,[26]
4580,[26]
4581,[26]
4582,[26]
4583,[26]
4584,[26]
4585,[26]
4586,[26]
4587,[26]
4588,[26]
4589,[26]
4590,[26]
4591,[26]
4592,[26]
4593,[26]
4594,[26]
4595,[26]
4596,[26]
4597,[26]
4598,[26]
4599,[26]
4600,[26]
4601,[26]
4602,[26]
4603,[26]
4604,[26]
4607,[26]
4608,[26]
4609,[26]
4610,[26]
4611,[26]
4612,[26]
4613,[26]
4614,[26]
4615,[26]
4616,[26]
4617,[26]
4618,[26]
4619,[26]
4620,[27]
4621,[27]
4622,[27]
4623,[27]
4624,[27]
4625,[27]
4626,[27]
4627,[27]
4628,[27]
4629,[27]
4630,[27]
4631,[27]
4632,[27]
4633,[27]
4634,[27]
4635,[27]
4636,[27]
4637,[27]
4638,[27]
4639,[27]
4640,[27]
4641,[27]
4642,[27]
4643,[27]
4644,[27]
4645,[27]
4646,[27]
4647,[27]
4648,[27]
4649,[27]
4650,[27]
4651,[27]
4652,[27]
4653,[27]
4654,[27]
4655,[27]
4656,[27]
4657,[27]
4658,[27]
4659,[27]
4660,[27]
4661,[27]
4662,[27]
4663,[27]
4664,[27]
4665,[27]
4666,[27]
4667,[27]
4668,[27]
4669,[27]
4670,[27]
4671,[27]
4672,[27]
4673,[27]
4674,[27]
4675,[27]
4676,[27]
4677,[27]
4678,[27]
4679,[27]
4680,[27]
4681,[27]
4682,[27]
4683,[27]
4684,[27]
4685,[27]
4686,[27]
4687,[27]
4688,[27]
4689,[27]
4690,[27]
4691,[27]
4692,[27]
4693,[27]
4694,[27]
4695,[27]
4696,[27]
4697,[27]
4698,[27]
4699,[27]
4700,[27]
4701,[27]
4702,[27]
4703,[27]
4704,[27]
4705,[27]
4706,[27]
4707,[27]
4708,[27]
4709,[27]
4710,[27]
4711,[27]
4712,[27]
4713,[27]
4714,[27]
4715,[27]
4716,[27]
4717,[27]
4718,[27]
4719,[27]
4720,[27]
4721,[27]
4722,[27]
4723,[27]
4724,[27]
4725,[27]
4726,[27]
4727,[27]
4728,[27]
4729,[27]
4730,[27]
4731,[27]
4732,[27]
4733,[27]
4734,[27]
4735,[27]
4736,[27]
4737,[27]
4738,[27]
4739,[27]
4740,[27]
4741,[27]
4742,[27]
4743,[27]
4744,[27]
4745,[27]
4746,[27]
4747,[27]
4748,[27]
4749,[27]
4750,[27]
4751,[27]
4752,[27]
4753,[27]
4754,[27]
4755,[27]
4756,[27]
4757,[27]
4758,[27]
4759,[27]
4760,[27]
4761,[27]
4762,[27]
4763,[27]
4764,[27]
4765,[27]
4766,[27]
4767,[27]
4768,[27]
4769,[27]
4770,[27]
4771,[27]
4772,[27]
4773,[27]
4774,[27]
4775,[27]
4776,[27]
4777,[27]
4778,[27]
4779,[27]
4780,[27]
4781,[27]
4782,[27]
4783,[27]
4784,[27]
4785,[27]
4786,[27]
4787,[27]
4788,[27]
4789,[27]
4790,[27]
4791,[27]
4792,[27]
4793,[27]
4794,[27]
4795,[27]
4796,[27]
4797,[27]
4798,[27]
4799,[27]
4800,[27]
4801,[27]
4802,[27]
4803,[27]
4804,[27]
4805,[27]
4806,[27]
4807,[27]
4808,[27]
4809,[27]
4810,[27]
4811,[27]
4812,[27]
4813,[27]
4814,[27]
4815,[27]
4816,[27]
4817,[27]
4818,[27]
4819,[27]
4820,[27]
4821,[27]
4822,[27]
4823,[27]
4824,[27]
4825,[27]
4826,[27]
4827,[27]
4828,[27]
4829,[27]
4830,[27]
4831,[27]
4832,[27]
4833,[27]
4834,[27]
4835,[27]
4836,[27]
4837,[27]
4838,"[27, 27]"
4839,[27]
4840,[27]
4841,[27]
4842,[27]
4843,[27]
4844,[27]
4845,[27]
4846,[27]
4847,[27]
4848,[27]
4849,[27]
4850,[27]
4851,[27]
4852,[27]
4853,"[27, 27]"
4854,[27]
4855,[27]
4856,[27]
4857,[27]
4858,[27]
4859,[27]
4860,[27]
4861,[27]
4862,[27]
4863,[27]
4864,[27]
4865,[27]
4866,[27]
4867,[27]
4868,[27]
4869,[27]
4870,[27]
4871,[27]
4872,[27]
4873,[28]
4874,[28]
4875,[28]
4876,[28]
4877,[28]
4878,[28]
4879,[28]
4880,[28]
4881,[28]
4882,[28]
4883,[28]
4884,[28]
4885,[28]
4886,[28]
4887,[28]
4888,[28]
4889,[28]
4890,[28]
4891,[28]
4892,[28]
4893,[28]
4894,[28]
4895,[28]
4896,[28]
4897,[28]
4898,[28]
4899,[28]
4900,[28]
4901,[28]
4902,[28]
4903,[28]
4904,[28]
4905,[28]
4906,[28]
4907,[28]
4908,[28]
4909,[28]
4910,[28]
4911,[28]
4912,[28]
4913,[28]
4914,[28]
4915,[28]
4916,[28]
4917,[28]
4918,[28]
4919,[28]
4920,[28]
4921,[28]
4922,[28]
4923,[28]
4924,[28]
4925,[28]
4926,[28]
4927,[28]
4928,[28]
4929,[28]
4930,[28]
4931,[28]
4932,[28]
4933,[28]
4934,[28]
4935,[28]
4936,[28]
4937,[28]
4938,[28]
4939,[28]
4940,[28]
4941,[28]
4942,[28]
4943,[28]
4944,[28]
4945,[28]
4946,[28]
4947,[28]
4948,[28]
4949,[28]
4950,[28]
4951,[28]
4952,[28]
4953,[28]
4954,[28]
4955,[28]
4956,[28]
4957,[28]
4958,[28]
4959,[28]
4960,[28]
4961,[28]
4962,[28]
4963,[28]
4964,[28]
4965,[28]
4966,[28]
4967,[28]
4968,[28]
4969,[28]
4970,[28]
4972,[28]
4973,[28]
4974,[28]
4975,[28]
4976,[28]
4977,[28]
4978,[28]
4979,[29]
4980,[30]
4981,[30]
4982,[30]
4983,[30]
4984,[30]
4985,[30]
4986,[30]
4987,[30]
4988,[30]
4989,[30]
4990,[30]
4991,[30]
4992,[30]
4993,[30]
4994,[30]
4995,[30]
4996,[30]
4997,[30]
4998,[30]
4999,[30]
5000,[30]
5001,[30]
5002,[30]
5003,[30]
5004,[30]
5005,[30]
5006,[30]
5007,[30]
5008,[30]
5009,[30]
5010,[30]
5011,[30]
5012,[30]
5013,[30]
5014,[30]
5015,[30]
5016,[30]
5017,[30]
5018,[30]
5019,[30]
5020,[30]
5021,[30]
5022,[30]
5023,[30]
5024,[30]
5025,[30]
5026,[30]
5027,[30]
5028,[30]
5029,[30]
5030,[30]
5031,[30]
5032,[30]
5033,[30]
5034,[30]
5035,[30]
5036,[30]
5037,[30]
5038,[30]
5039,[30]
5040,[30]
5041,[30]
5042,[30]
5043,[30]
5044,[30]
5045,[30]
5046,[30]
5047,[30]
5048,[30]
5049,[30]
5050,[30]
5051,[30]
5052,[30]
5053,[30]
5054,[30]
5055,[30]
5056,[30]
5057,[30]
5058,[30]
5059,[30]
5060,[30]
5061,[30]
5062,[30]
5063,[30]
5064,[30]
5065,[30]
5066,[30]
5067,[30]
5068,[30]
5069,[30]
5070,[30]
5071,[30]
5072,[30]
5073,[30]
5074,[30]
5075,[30]
5076,[30]
5077,[30]
5078,[30]
5079,[30]
5080,[30]
5081,[30]
5082,[30]
5083,[30]
5084,[30]
5085,[30]
5086,[30]
5087,[30]
5088,[30]
5089,[30]
5090,[30]
5091,[30]
5092,[30]
5093,[30]
5094,[30]
5095,[30]
5096,[30]
5097,[30]
5098,[30]
5099,[30]
5100,[30]
5101,[30]
5102,[30]
5103,[30]
5104,[30]
5105,[30]
5106,[30]
5107,[30]
5108,[30]
5109,[30]
5110,[30]
5111,[30]
5112,[30]
5113,[30]
5114,[30]
5115,[30]
5116,[30]
5117,[30]
5118,[30]
5119,[30]
5120,[30]
5121,[30]
5122,[30]
5123,[30]
5124,[30]
5125,[30]
5126,[30]
5127,[30]
5128,[30]
5129,[30]
5130,[30]
5131,[30]
5132,[30]
5133,[30]
5134,[30]
5135,[30]
5136,[30]
5137,[30]
5138,[30]
5139,[30]
5140,[30]
5141,[30]
5142,[30]
5143,[30]
5144,[30]
5145,[30]
5146,[30]
5147,[30]
5148,[30]
5149,[30]
5150,[30]
5151,[30]
5152,[30]
5153,[30]
5154,[30]
5155,[30]
5156,[30]
5157,[30]
5158,[30]
5159,[30]
5160,[30]
5161,[30]
5162,[30]
5163,[30]
5164,[30]
5165,[30]
5166,[30]
5167,[30]
5168,[30]
5169,[30]
5170,[30]
5171,[30]
5172,[30]
5173,[30]
5174,[30]
5175,[30]
5176,[30]
5177,[30]
5178,[30]
5179,[30]
5180,[30]
5181,[30]
5182,[30]
5183,[30]
5184,[30]
5185,[30]
5186,[30]
5187,[30]
5188,[30]
5189,[30]
5190,[30]
5191,[30]
5192,[30]
5193,[30]
5194,[30]
5195,[30]
5196,[30]
5197,[30]
5198,[30]
5199,[30]
5200,[30]
5201,[30]
5202,[30]
5203,[30]
5204,[30]
5205,[30]
5206,[30]
5207,[30]
5208,[30]
5209,[30]
5210,[30]
5211,[30]
5212,[30]
5213,[30]
5214,[30]
5215,[30]
5216,[30]
5217,[30]
5218,[30]
5219,[30]
5220,[30]
5221,[30]
5222,[30]
5223,[30]
5224,"[30, 50]"
5225,[30]
5226,[30]
5227,[30]
5228,[30]
5229,[30]
5230,[30]
5231,[30]
5232,[30]
5233,[30]
5234,[30]
5235,[30]
5236,[30]
5237,[30]
5238,[30]
5239,[30]
5240,[30]
5241,[30]
5242,[30]
5243,[30]
5244,[30]
5245,[30]
5246,[30]
5247,[30]
5248,[30]
5249,[30]
5250,[30]
5251,[30]
5252,[30]
5253,[30]
5254,[30]
5255,[30]
5256,[30]
5257,[30]
5258,[30]
5259,[30]
5260,[30]
5261,[30]
5262,[30]
5263,[30]
5264,[30]
5265,[30]
5266,[30]
5267,[30]
5268,[30]
5269,[30]
5270,[30]
5271,[30]
5272,[30]
5273,[30]
5274,[30]
5275,[30]
5276,[30]
5277,[30]
5278,[30]
5279,[30]
5280,[30]
5281,[30]
5282,[30]
5283,[30]
5284,[30]
5285,[30]
5286,[30]
5287,[30]
5288,[30]
5289,[30]
5290,[30]
5291,[30]
5292,[30]
5293,[30]
5294,[30]
5295,[30]
5296,[30]
5297,[30]
5298,[30]
5299,[30]
5300,[30]
5301,[30]
5302,[30]
5303,[30]
5304,[30]
5305,[30]
5306,[30]
5307,[30]
5308,[30]
5309,[30]
5310,[30]
5311,[30]
5312,[30]
5313,[30]
5314,[30]
5315,[30]
5316,[30]
5317,[30]
5318,[30]
5319,[30]
5320,[30]
5321,[30]
5322,[30]
5323,[30]
5324,[30]
5325,[30]
5326,[30]
5327,[30]
5328,[30]
5329,[30]
5330,[30]
5331,[30]
5332,[30]
5333,[30]
5334,[30]
5335,[30]
5336,[30]
5337,[30]
5338,[30]
5339,[30]
5340,[30]
5341,[30]
5342,[30]
5343,[30]
5344,[30]
5345,[30]
5346,[30]
5347,[30]
5348,[30]
5349,[30]
5350,[30]
5351,[30]
5352,[30]
5353,[30]
5354,[30]
5355,[30]
5356,[30]
5357,[30]
5358,[30]
5359,[30]
5360,[30]
5361,[30]
5362,[30]
5363,[30]
5364,[30]
5365,[30]
5366,[30]
5367,[30]
5368,[30]
5369,[30]
5370,[30]
5371,[30]
5372,[30]
5373,[30]
5374,[30]
5375,[30]
5376,[30]
5377,[30]
5378,[30]
5379,[30]
5380,[30]
5381,[30]
5382,[30]
5383,[30]
5384,[30]
5385,[30]
5387,[30]
5388,[30]
5389,[30]
5390,[30]
5391,[30]
5392,[30]
5393,[30]
5394,[30]
5395,[30]
5396,[30]
5397,[30]
5398,[30]
5399,[30]
5400,[30]
5401,[30]
5402,[30]
5403,[30]
5404,[30]
5405,[30]
5406,[30]
5407,[30]
5408,[30]
5409,[30]
5410,[30]
5411,[30]
5412,[30]
5413,[30]
5414,[30]
5415,[30]
5416,[30]
5417,[30]
5418,[30]
5419,[30]
5422,[30]
5424,[30]
5425,[31]
5426,[31]
5427,[31]
5428,[31]
5429,[31]
5430,[31]
5431,[31]
5432,[31]
5433,[31]
5434,[31]
5435,"[31, 31]"
5436,[31]
5437,[31]
5438,[31]
5439,[31]
5440,[31]
5441,[31]
5442,[31]
5443,[31]
5444,[31]
5445,[31]
5446,[31]
5447,[31]
5448,"[31, 31]"
5449,"[31, 31]"
5450,[31]
5451,[31]
5452,[31]
5453,[31]
5454,[31]
5455,[31]
5456,[31]
5457,[31]
5458,[31]
5459,[31]
5460,[31]
5461,[31]
5462,[31]
5463,[31]
5464,[31]
5465,[31]
5466,[31]
5467,[31]
5468,[31]
5469,[31]
5470,[31]
5471,[31]
5472,[31]
5473,[31]
5474,[31]
5475,[31]
5476,[31]
5477,[31]
5478,[31]
5479,[31]
5480,[31]
5481,[31]
5482,[31]
5483,[31]
5484,[31]
5485,[31]
5486,[31]
5487,[31]
5488,[31]
5489,[31]
5490,[31]
5491,[31]
5492,[31]
5493,[31]
5494,[31]
5495,[31]
5496,"[31, 31]"
5497,[31]
5498,[31]
5499,[31]
5500,[31]
5501,[31]
5502,[31]
5503,[31]
5504,[31]
5505,[31]
5506,[31]
5507,[31]
5508,[31]
5509,[31]
5510,[31]
5511,[31]
5512,[31]
5513,[31]
5514,[31]
5515,[31]
5516,[31]
5517,[31]
5518,[31]
5519,[31]
5520,[31]
5521,[31]
5522,[31]
5523,[31]
5524,[31]
5525,[31]
5526,[31]
5527,[31]
5528,[31]
5529,[31]
5530,[31]
5531,[31]
5532,[31]
5533,[31]
5534,[31]
5535,[31]
5536,[31]
5537,[31]
5538,[31]
5539,[31]
5540,[31]
5541,[31]
5542,[31]
5543,[31]
5544,[31]
5545,[31]
5546,[31]
5547,[31]
5548,[31]
5549,[31]
5550,[31]
5551,[31]
5552,[31]
5553,[31]
5554,[31]
5555,[31]
5556,[31]
5557,"[31, 31]"
5558,[31]
5559,[31]
5560,[31]
5561,[31]
5562,[31]
5563,[31]
5564,[31]
5565,[31]
5566,[31]
5567,[31]
5568,[31]
5569,[31]
5570,[31]
5571,[31]
5572,[31]
5573,[31]
5574,[31]
5575,[31]
5576,[31]
5577,[31]
5578,[31]
5579,[31]
5580,[31]
5581,[31]
5582,[31]
5583,[31]
5584,[31]
5585,[31]
5586,[31]
5587,[31]
5588,[31]
5589,[31]
5590,[31]
5591,[31]
5592,[31]
5593,[31]
5594,[31]
5595,[31]
5596,[31]
5597,[31]
5598,[31]
5599,[31]
5600,[31]
5601,[31]
5602,[31]
5603,[31]
5604,[31]
5605,[31]
5606,[31]
5607,[31]
5608,[31]
5609,[31]
5610,[31]
5611,[31]
5612,[31]
5613,[31]
5614,[31]
5615,[31]
5616,[31]
5617,[31]
5618,[31]
5619,[31]
5620,[31]
5621,[31]
5622,[31]
5623,[31]
5624,[31]
5625,[31]
5626,[31]
5627,[31]
5628,[31]
5629,[31]
5630,[31]
5631,[31]
5632,[31]
5633,[31]
5634,[31]
5635,[31]
5636,[31]
5637,[31]
5638,"[31, 31]"
5639,[31]
5640,[31]
5641,[31]
5642,[31]
5643,[31]
5644,[31]
5645,[31]
5646,[31]
5647,[31]
5648,[31]
5649,[31]
5650,[31]
5651,[31]
5652,[31]
5653,[31]
5654,[31]
5655,[31]
5656,[31]
5657,[31]
5658,[31]
5659,[31]
5660,[31]
5661,[31]
5662,[31]
5663,[31]
5664,[31]
5665,[31]
5666,[31]
5667,[31]
5668,[31]
5669,[31]
5670,[31]
5671,[31]
5672,[31]
5673,[31]
5674,[31]
5675,[31]
5676,[31]
5677,[31]
5678,[31]
5679,[31]
5680,[31]
5681,[31]
5682,[31]
5683,[31]
5684,[31]
5685,[31]
5686,[31]
5687,[31]
5688,[31]
5689,[31]
5690,[31]
5691,[31]
5692,[31]
5693,[31]
5694,[31]
5695,[31]
5696,[31]
5697,[31]
5698,[31]
5699,[31]
5700,[31]
5701,[31]
5702,[31]
5703,[31]
5704,"[31, 31]"
5705,"[31, 31]"
5706,[31]
5707,[31]
5708,[31]
5709,[31]
5710,[31]
5711,[31]
5712,[31]
5713,[31]
5714,[31]
5715,[31]
5716,[31]
5717,[31]
5718,[31]
5719,[31]
5720,[31]
5721,[31]
5722,[31]
5723,[31]
5724,[31]
5725,[31]
5726,[31]
5727,[31]
5728,[31]
5729,[31]
5730,[31]
5731,[31]
5732,[31]
5733,[31]
5734,[31]
5735,[31]
5736,[31]
5737,[31]
5738,[31]
5739,[31]
5740,[31]
5741,[31]
5742,[31]
5743,[31]
5744,[31]
5745,[31]
5746,[31]
5747,[31]
5748,[31]
5749,[31]
5750,[31]
5751,[31]
5752,[31]
5753,[31]
5754,[31]
5755,[31]
5756,[31]
5757,[31]
5758,[31]
5759,[31]
5760,[31]
5761,[31]
5762,[31]
5763,[31]
5764,[31]
5765,[31]
5766,[31]
5767,[31]
5768,[31]
5769,[31]
5770,[31]
5771,[31]
5772,[31]
5773,[31]
5774,[31]
5775,[31]
5776,[31]
5777,[31]
5778,[31]
5779,[31]
5780,[31]
5781,[31]
5782,[31]
5783,[31]
5784,[31]
5785,[31]
5786,[31]
5787,[31]
5788,[31]
5789,[31]
5790,[31]
5791,[31]
5792,[31]
5793,[31]
5794,[31]
5795,[31]
5796,[31]
5797,[31]
5798,[31]
5799,[31]
5800,[31]
5801,"[31, 40, 45, 49]"
5802,[31]
5803,[31]
5804,[31]
5805,[31]
5806,[31]
5807,[31]
5808,[31]
5809,[31]
5810,[31]
5811,[31]
5812,[31]
5813,[31]
5814,[31]
5815,[31]
5816,[31]
5817,[31]
5818,[31]
5819,[31]
5820,[31]
5821,[31]
5822,[31]
5823,[31]
5824,[31]
5825,[31]
5826,[31]
5827,[31]
5828,[31]
5829,[31]
5830,[31]
5831,[31]
5832,[31]
5833,[31]
5834,[31]
5835,[31]
5836,[31]
5837,[31]
5838,[31]
5839,[31]
5840,[31]
5841,[31]
5842,[31]
5843,[31]
5844,[31]
5845,[31]
5846,[31]
5847,[31]
5848,[31]
5849,[31]
5850,[31]
5851,[31]
5852,[31]
5853,[31]
5854,[31]
5855,[31]
5856,[31]
5857,[31]
5858,[31]
5859,[31]
5860,[31]
5861,[31]
5862,[31]
5863,[31]
5864,[31]
5865,[31]
5866,[31]
5867,[31]
5868,[31]
5869,[31]
5870,[31]
5871,[31]
5872,[31]
5873,[31]
5874,[31]
5875,[31]
5876,[31]
5877,[31]
5878,[31]
5879,[31]
5880,[31]
5881,[31]
5882,[31]
5883,[31]
5884,[31]
5885,[31]
5886,[31]
5887,[31]
5888,[31]
5889,[31]
5890,[31]
5891,[31]
5892,[31]
5893,[31]
5894,[31]
5895,[31]
5896,[31]
5897,[31]
5898,[31]
